"Interval start","All","Master","Slave 1"
695.8,0,0,0
695.9,0,0,0
696,0,0,0
696.1,0,0,0
696.2,0,0,0
696.3,0,0,0
696.4,0,0,0
696.5,0,0,0
696.6,0,0,0
696.7,0,0,0
696.8,0,0,0
696.9,0,0,0
697,0,0,0
697.1,0,0,0
697.2,0,0,0
697.3,0,0,0
697.4,0,0,0
697.5,0,0,0
697.6,0,0,0
697.7,0,0,0
697.8,0,0,0
697.9,0,0,0
698,0,0,0
698.1,0,0,0
698.2,0,0,0
698.3,0,0,0
698.4,0,0,0
698.5,0,0,0
698.6,0,0,0
698.7,0,0,0
698.8,0,0,0
698.9,0,0,0
699,0,0,0
699.1,0,0,0
699.2,0,0,0
699.3,0,0,0
699.4,196211,120580,13202
699.5,319476,179970,24317
699.6,40343,29061,1899
699.7,0,0,0
699.8,0,0,0
699.9,0,0,0
700,0,0,0
700.1,0,0,0
700.2,0,0,0
700.3,0,0,0
700.4,0,0,0
700.5,0,0,0
700.6,0,0,0
700.7,0,0,0
700.8,0,0,0
700.9,0,0,0
701,0,0,0
701.1,0,0,0
701.2,0,0,0
701.3,0,0,0
701.4,0,0,0
701.5,0,0,0
701.6,0,0,0
701.7,0,0,0
701.8,0,0,0
701.9,0,0,0
702,0,0,0
702.1,0,0,0
702.2,0,0,0
702.3,0,0,0
702.4,0,0,0
702.5,0,0,0
702.6,0,0,0
702.7,0,0,0
702.8,0,0,0
702.9,0,0,0
703,0,0,0
703.1,0,0,0
703.2,0,0,0
703.3,0,0,0
703.4,182206,107077,12837
703.5,259957,153919,18957
703.6,115584,69422,7623
703.7,0,0,0
703.8,0,0,0
703.9,0,0,0
704,0,0,0
704.1,0,0,0
704.2,0,0,0
704.3,0,0,0
704.4,0,0,0
704.5,0,0,0
704.6,0,0,0
704.7,0,0,0
704.8,0,0,0
704.9,0,0,0
705,0,0,0
705.1,0,0,0
705.2,0,0,0
705.3,0,0,0
705.4,0,0,0
705.5,0,0,0
705.6,0,0,0
705.7,0,0,0
705.8,0,0,0
705.9,0,0,0
706,0,0,0
706.1,0,0,0
706.2,0,0,0
706.3,0,0,0
706.4,0,0,0
706.5,0,0,0
706.6,0,0,0
706.7,0,0,0
706.8,0,0,0
706.9,0,0,0
707,0,0,0
707.1,0,0,0
707.2,0,0,0
707.3,0,0,0
707.4,0,0,0
707.5,0,0,0
707.6,0,0,0
707.7,0,0,0
707.8,0,0,0
707.9,0,0,0
708,0,0,0
708.1,0,0,0
708.2,0,0,0
708.3,0,0,0
708.4,185248,110991,13189
708.5,223023,125018,16339
708.6,152226,95769,10555
708.7,0,0,0
708.8,0,0,0
708.9,0,0,0
709,0,0,0
709.1,0,0,0
709.2,0,0,0
709.3,0,0,0
709.4,0,0,0
709.5,0,0,0
709.6,0,0,0
709.7,0,0,0
709.8,0,0,0
709.9,0,0,0
710,0,0,0
710.1,0,0,0
710.2,0,0,0
710.3,0,0,0
710.4,0,0,0
710.5,0,0,0
710.6,0,0,0
710.7,0,0,0
710.8,0,0,0
710.9,0,0,0
711,0,0,0
711.1,0,0,0
711.2,0,0,0
711.3,0,0,0
711.4,0,0,0
711.5,0,0,0
711.6,0,0,0
711.7,0,0,0
711.8,0,0,0
711.9,0,0,0
712,0,0,0
712.1,0,0,0
712.2,0,0,0
712.3,0,0,0
712.4,0,0,0
712.5,0,0,0
712.6,0,0,0
712.7,0,0,0
712.8,0,0,0
712.9,0,0,0
713,0,0,0
713.1,0,0,0
713.2,0,0,0
713.3,0,0,0
713.4,0,0,0
713.5,0,0,0
713.6,0,0,0
713.7,0,0,0
713.8,0,0,0
713.9,0,0,0
714,0,0,0
714.1,0,0,0
714.2,0,0,0
714.3,0,0,0
714.4,187644,112275,13114
714.5,317485,180274,23392
714.6,49832,36019,2190
714.7,0,0,0
714.8,0,0,0
714.9,0,0,0
715,0,0,0
715.1,0,0,0
715.2,0,0,0
715.3,0,0,0
715.4,0,0,0
715.5,0,0,0
715.6,0,0,0
715.7,0,0,0
715.8,0,0,0
715.9,0,0,0
716,0,0,0
716.1,0,0,0
716.2,0,0,0
716.3,0,0,0
716.4,0,0,0
716.5,0,0,0
716.6,0,0,0
716.7,0,0,0
716.8,0,0,0
716.9,0,0,0
717,0,0,0
717.1,0,0,0
717.2,0,0,0
717.3,0,0,0
717.4,194573,119712,13251
717.5,332262,187786,25604
717.6,27637,20213,549
717.7,0,0,0
717.8,0,0,0
717.9,0,0,0
718,0,0,0
718.1,0,0,0
718.2,0,0,0
718.3,0,0,0
718.4,0,0,0
718.5,0,0,0
718.6,0,0,0
718.7,0,0,0
718.8,0,0,0
718.9,0,0,0
719,0,0,0
719.1,0,0,0
719.2,0,0,0
719.3,0,0,0
719.4,0,0,0
719.5,0,0,0
719.6,0,0,0
719.7,0,0,0
719.8,0,0,0
719.9,0,0,0
720,0,0,0
720.1,0,0,0
720.2,0,0,0
720.3,0,0,0
720.4,0,0,0
720.5,0,0,0
720.6,0,0,0
720.7,0,0,0
720.8,0,0,0
720.9,0,0,0
721,0,0,0
721.1,0,0,0
721.2,0,0,0
721.3,0,0,0
721.4,116027,72820,8264
721.5,229969,138510,15813
721.6,213337,119513,15414
721.7,0,0,0
721.8,0,0,0
721.9,0,0,0
722,0,0,0
722.1,0,0,0
722.2,0,0,0
722.3,0,0,0
722.4,0,0,0
722.5,0,0,0
722.6,0,0,0
722.7,0,0,0
722.8,0,0,0
722.9,0,0,0
723,0,0,0
723.1,0,0,0
723.2,0,0,0
723.3,0,0,0
723.4,0,0,0
723.5,0,0,0
723.6,0,0,0
723.7,0,0,0
723.8,0,0,0
723.9,0,0,0
724,0,0,0
724.1,0,0,0
724.2,0,0,0
724.3,0,0,0
724.4,0,0,0
724.5,0,0,0
724.6,0,0,0
724.7,0,0,0
724.8,0,0,0
724.9,0,0,0
725,0,0,0
725.1,0,0,0
725.2,0,0,0
725.3,0,0,0
725.4,0,0,0
725.5,0,0,0
725.6,0,0,0
725.7,0,0,0
725.8,0,0,0
725.9,0,0,0
726,0,0,0
726.1,0,0,0
726.2,0,0,0
726.3,0,0,0
726.4,0,0,0
726.5,0,0,0
726.6,0,0,0
726.7,0,0,0
726.8,0,0,0
726.9,0,0,0
727,0,0,0
727.1,0,0,0
727.2,0,0,0
727.3,0,0,0
727.4,183567,109346,13390
727.5,319447,185469,23508
727.6,53683,33479,3455
727.7,0,0,0
727.8,0,0,0
727.9,0,0,0
728,0,0,0
728.1,0,0,0
728.2,0,0,0
728.3,0,0,0
728.4,0,0,0
728.5,0,0,0
728.6,0,0,0
728.7,0,0,0
728.8,0,0,0
728.9,0,0,0
729,0,0,0
729.1,0,0,0
729.2,0,0,0
729.3,0,0,0
729.4,0,0,0
729.5,0,0,0
729.6,0,0,0
729.7,0,0,0
729.8,0,0,0
729.9,0,0,0
730,0,0,0
730.1,0,0,0
730.2,0,0,0
730.3,0,0,0
730.4,0,0,0
730.5,0,0,0
730.6,0,0,0
730.7,0,0,0
730.8,0,0,0
730.9,0,0,0
731,0,0,0
731.1,0,0,0
731.2,0,0,0
731.3,0,0,0
731.4,0,0,0
731.5,0,0,0
731.6,0,0,0
731.7,0,0,0
731.8,0,0,0
731.9,0,0,0
732,0,0,0
732.1,0,0,0
732.2,0,0,0
732.3,0,0,0
732.4,128731,77757,9098
732.5,212760,133470,13663
732.6,218154,120334,16836
732.7,0,0,0
732.8,0,0,0
732.9,0,0,0
733,0,0,0
733.1,0,0,0
733.2,0,0,0
733.3,0,0,0
733.4,0,0,0
733.5,0,0,0
733.6,0,0,0
733.7,0,0,0
733.8,0,0,0
733.9,0,0,0
734,0,0,0
734.1,0,0,0
734.2,0,0,0
734.3,0,0,0
734.4,0,0,0
734.5,0,0,0
734.6,0,0,0
734.7,0,0,0
734.8,0,0,0
734.9,0,0,0
735,0,0,0
735.1,0,0,0
735.2,0,0,0
735.3,0,0,0
735.4,0,0,0
735.5,0,0,0
735.6,0,0,0
735.7,0,0,0
735.8,0,0,0
735.9,0,0,0
736,0,0,0
736.1,0,0,0
736.2,0,0,0
736.3,0,0,0
736.4,0,0,0
736.5,0,0,0
736.6,0,0,0
736.7,0,0,0
736.8,0,0,0
736.9,0,0,0
737,0,0,0
737.1,0,0,0
737.2,0,0,0
737.3,0,0,0
737.4,0,0,0
737.5,0,0,0
737.6,0,0,0
737.7,0,0,0
737.8,0,0,0
737.9,0,0,0
738,0,0,0
738.1,0,0,0
738.2,0,0,0
738.3,0,0,0
738.4,174484,102317,12121
738.5,325690,185563,24899
738.6,55143,39945,2591
738.7,0,0,0
738.8,0,0,0
738.9,0,0,0
739,0,0,0
739.1,0,0,0
739.2,0,0,0
739.3,0,0,0
739.4,0,0,0
739.5,0,0,0
739.6,0,0,0
739.7,0,0,0
739.8,0,0,0
739.9,0,0,0
740,0,0,0
740.1,0,0,0
740.2,0,0,0
740.3,0,0,0
740.4,0,0,0
740.5,0,0,0
740.6,0,0,0
740.7,0,0,0
740.8,0,0,0
740.9,0,0,0
741,0,0,0
741.1,0,0,0
741.2,0,0,0
741.3,0,0,0
741.4,0,0,0
741.5,0,0,0
741.6,0,0,0
741.7,0,0,0
741.8,0,0,0
741.9,0,0,0
742,0,0,0
742.1,0,0,0
742.2,0,0,0
742.3,0,0,0
742.4,117319,73364,8498
742.5,195302,126453,10978
742.6,108655,40996,12722
742.7,119187,75104,7476
742.8,27376,19697,950
742.9,0,0,0
743,0,0,0
743.1,0,0,0
743.2,0,0,0
743.3,0,0,0
743.4,0,0,0
743.5,0,0,0
743.6,0,0,0
743.7,0,0,0
743.8,0,0,0
743.9,0,0,0
744,0,0,0
744.1,0,0,0
744.2,0,0,0
744.3,0,0,0
744.4,0,0,0
744.5,0,0,0
744.6,0,0,0
744.7,0,0,0
744.8,0,0,0
744.9,0,0,0
745,0,0,0
745.1,0,0,0
745.2,0,0,0
745.3,0,0,0
745.4,18873,11919,1063
745.5,74977,53467,4353
745.6,124319,77203,7837
745.7,121753,68227,10652
745.8,83926,32557,7172
745.9,130611,83351,8301
746,15867,10840,613
746.1,0,0,0
746.2,0,0,0
746.3,0,0,0
746.4,0,0,0
746.5,0,0,0
746.6,0,0,0
746.7,0,0,0
746.8,0,0,0
746.9,0,0,0
747,0,0,0
747.1,0,0,0
747.2,0,0,0
747.3,0,0,0
747.4,0,0,0
747.5,0,0,0
747.6,0,0,0
747.7,0,0,0
747.8,0,0,0
747.9,0,0,0
748,0,0,0
748.1,0,0,0
748.2,0,0,0
748.3,0,0,0
748.4,0,0,0
748.5,0,0,0
748.6,0,0,0
748.7,0,0,0
748.8,0,0,0
748.9,0,0,0
749,0,0,0
749.1,0,0,0
749.2,0,0,0
749.3,0,0,0
749.4,0,0,0
749.5,0,0,0
749.6,0,0,0
749.7,0,0,0
749.8,0,0,0
749.9,0,0,0
750,0,0,0
750.1,0,0,0
750.2,0,0,0
750.3,0,0,0
750.4,0,0,0
750.5,0,0,0
750.6,0,0,0
750.7,0,0,0
750.8,0,0,0
750.9,0,0,0
751,0,0,0
751.1,0,0,0
751.2,0,0,0
751.3,0,0,0
751.4,61281,51206,1407
751.5,78927,29307,8400
751.6,51518,34954,3185
751.7,60676,55840,1578
751.8,98871,43831,9161
751.9,105943,51022,11155
752,76763,44694,3191
752.1,35381,25982,1835
752.2,0,0,0
752.3,0,0,0
752.4,0,0,0
752.5,0,0,0
752.6,0,0,0
752.7,0,0,0
752.8,0,0,0
752.9,0,0,0
753,0,0,0
753.1,0,0,0
753.2,0,0,0
753.3,0,0,0
753.4,0,0,0
753.5,0,0,0
753.6,0,0,0
753.7,0,0,0
753.8,0,0,0
753.9,0,0,0
754,0,0,0
754.1,0,0,0
754.2,0,0,0
754.3,0,0,0
754.4,15385,8879,1191
754.5,122850,72956,8619
754.6,45015,26142,3377
754.7,85462,69202,2705
754.8,126948,52814,13616
754.9,161293,100059,9666
755,7618,4026,613
755.1,0,0,0
755.2,0,0,0
755.3,0,0,0
755.4,0,0,0
755.5,0,0,0
755.6,0,0,0
755.7,0,0,0
755.8,0,0,0
755.9,0,0,0
756,0,0,0
756.1,0,0,0
756.2,0,0,0
756.3,0,0,0
756.4,0,0,0
756.5,0,0,0
756.6,0,0,0
756.7,0,0,0
756.8,0,0,0
756.9,0,0,0
757,0,0,0
757.1,0,0,0
757.2,0,0,0
757.3,0,0,0
757.4,0,0,0
757.5,0,0,0
757.6,0,0,0
757.7,0,0,0
757.8,0,0,0
757.9,0,0,0
758,0,0,0
758.1,0,0,0
758.2,0,0,0
758.3,0,0,0
758.4,0,0,0
758.5,0,0,0
758.6,0,0,0
758.7,0,0,0
758.8,0,0,0
758.9,0,0,0
759,0,0,0
759.1,0,0,0
759.2,0,0,0
759.3,0,0,0
759.4,26946,19800,1191
759.5,70382,46684,5527
759.6,77747,34894,5655
759.7,109300,84415,4885
759.8,212182,102269,19994
759.9,67759,46517,2801
760,0,0,0
760.1,0,0,0
760.2,0,0,0
760.3,0,0,0
760.4,0,0,0
760.5,0,0,0
760.6,0,0,0
760.7,0,0,0
760.8,0,0,0
760.9,0,0,0
761,0,0,0
761.1,0,0,0
761.2,0,0,0
761.3,0,0,0
761.4,0,0,0
761.5,0,0,0
761.6,0,0,0
761.7,0,0,0
761.8,0,0,0
761.9,0,0,0
762,0,0,0
762.1,0,0,0
762.2,0,0,0
762.3,0,0,0
762.4,0,0,0
762.5,0,0,0
762.6,0,0,0
762.7,0,0,0
762.8,0,0,0
762.9,0,0,0
763,0,0,0
763.1,0,0,0
763.2,0,0,0
763.3,0,0,0
763.4,115078,72226,7342
763.5,209039,129676,13348
763.6,220125,118360,18002
763.7,16789,11633,1224
763.8,0,0,0
763.9,0,0,0
764,0,0,0
764.1,0,0,0
764.2,0,0,0
764.3,0,0,0
764.4,0,0,0
764.5,0,0,0
764.6,0,0,0
764.7,0,0,0
764.8,0,0,0
764.9,0,0,0
765,0,0,0
765.1,0,0,0
765.2,0,0,0
765.3,0,0,0
765.4,0,0,0
765.5,0,0,0
765.6,0,0,0
765.7,0,0,0
765.8,0,0,0
765.9,0,0,0
766,0,0,0
766.1,0,0,0
766.2,0,0,0
766.3,0,0,0
766.4,131993,78042,8329
766.5,278502,155864,22071
766.6,145218,94332,9012
766.7,0,0,0
766.8,0,0,0
766.9,0,0,0
767,0,0,0
767.1,0,0,0
767.2,0,0,0
767.3,0,0,0
767.4,0,0,0
767.5,0,0,0
767.6,0,0,0
767.7,0,0,0
767.8,0,0,0
767.9,0,0,0
768,0,0,0
768.1,0,0,0
768.2,0,0,0
768.3,0,0,0
768.4,0,0,0
768.5,0,0,0
768.6,0,0,0
768.7,0,0,0
768.8,0,0,0
768.9,0,0,0
769,0,0,0
769.1,0,0,0
769.2,0,0,0
769.3,0,0,0
769.4,0,0,0
769.5,0,0,0
769.6,0,0,0
769.7,0,0,0
769.8,0,0,0
769.9,0,0,0
770,0,0,0
770.1,0,0,0
770.2,0,0,0
770.3,0,0,0
770.4,122973,76055,9764
770.5,292345,160588,21280
770.6,142168,93727,8373
770.7,0,0,0
770.8,0,0,0
770.9,0,0,0
771,0,0,0
771.1,0,0,0
771.2,0,0,0
771.3,0,0,0
771.4,0,0,0
771.5,0,0,0
771.6,0,0,0
771.7,0,0,0
771.8,0,0,0
771.9,0,0,0
772,0,0,0
772.1,0,0,0
772.2,0,0,0
772.3,0,0,0
772.4,0,0,0
772.5,0,0,0
772.6,0,0,0
772.7,0,0,0
772.8,0,0,0
772.9,0,0,0
773,0,0,0
773.1,0,0,0
773.2,0,0,0
773.3,0,0,0
773.4,0,0,0
773.5,0,0,0
773.6,0,0,0
773.7,0,0,0
773.8,0,0,0
773.9,0,0,0
774,0,0,0
774.1,0,0,0
774.2,0,0,0
774.3,0,0,0
774.4,0,0,0
774.5,0,0,0
774.6,0,0,0
774.7,0,0,0
774.8,0,0,0
774.9,0,0,0
775,0,0,0
775.1,0,0,0
775.2,0,0,0
775.3,0,0,0
775.4,119775,75146,8034
775.5,268835,151199,20355
775.6,172624,105201,11939
775.7,0,0,0
775.8,0,0,0
775.9,0,0,0
776,0,0,0
776.1,0,0,0
776.2,0,0,0
776.3,0,0,0
776.4,0,0,0
776.5,0,0,0
776.6,0,0,0
776.7,0,0,0
776.8,0,0,0
776.9,0,0,0
777,0,0,0
777.1,0,0,0
777.2,0,0,0
777.3,0,0,0
777.4,0,0,0
777.5,0,0,0
777.6,0,0,0
777.7,0,0,0
777.8,0,0,0
777.9,0,0,0
778,0,0,0
778.1,0,0,0
778.2,0,0,0
778.3,0,0,0
778.4,0,0,0
778.5,0,0,0
778.6,0,0,0
778.7,0,0,0
778.8,0,0,0
778.9,0,0,0
779,0,0,0
779.1,0,0,0
779.2,0,0,0
779.3,0,0,0
779.4,0,0,0
779.5,0,0,0
779.6,0,0,0
779.7,0,0,0
779.8,0,0,0
779.9,0,0,0
780,0,0,0
780.1,0,0,0
780.2,0,0,0
780.3,0,0,0
780.4,0,0,0
780.5,0,0,0
780.6,0,0,0
780.7,0,0,0
780.8,0,0,0
780.9,0,0,0
781,0,0,0
781.1,0,0,0
781.2,0,0,0
781.3,0,0,0
781.4,119897,74195,8049
781.5,280676,155378,20543
781.6,156327,99160,11300
781.7,0,0,0
781.8,0,0,0
781.9,0,0,0
782,0,0,0
782.1,0,0,0
782.2,0,0,0
782.3,0,0,0
782.4,0,0,0
782.5,0,0,0
782.6,0,0,0
782.7,0,0,0
782.8,0,0,0
782.9,0,0,0
783,0,0,0
783.1,0,0,0
783.2,0,0,0
783.3,0,0,0
783.4,0,0,0
783.5,0,0,0
783.6,0,0,0
783.7,0,0,0
783.8,0,0,0
783.9,0,0,0
784,0,0,0
784.1,0,0,0
784.2,0,0,0
784.3,0,0,0
784.4,0,0,0
784.5,0,0,0
784.6,0,0,0
784.7,0,0,0
784.8,0,0,0
784.9,0,0,0
785,0,0,0
785.1,0,0,0
785.2,0,0,0
785.3,0,0,0
785.4,0,0,0
785.5,0,0,0
785.6,0,0,0
785.7,0,0,0
785.8,0,0,0
785.9,0,0,0
786,0,0,0
786.1,0,0,0
786.2,0,0,0
786.3,0,0,0
786.4,0,0,0
786.5,0,0,0
786.6,0,0,0
786.7,0,0,0
786.8,0,0,0
786.9,0,0,0
787,0,0,0
787.1,0,0,0
787.2,0,0,0
787.3,0,0,0
787.4,119794,73946,8842
787.5,162444,105939,9484
787.6,88505,40358,9268
787.7,124272,66321,9336
787.8,67558,47039,2865
787.9,0,0,0
788,0,0,0
788.1,0,0,0
788.2,0,0,0
788.3,0,0,0
788.4,0,0,0
788.5,0,0,0
788.6,0,0,0
788.7,0,0,0
788.8,0,0,0
788.9,0,0,0
789,0,0,0
789.1,0,0,0
789.2,0,0,0
789.3,0,0,0
789.4,0,0,0
789.5,0,0,0
789.6,0,0,0
789.7,0,0,0
789.8,0,0,0
789.9,0,0,0
790,0,0,0
790.1,0,0,0
790.2,0,0,0
790.3,0,0,0
790.4,114927,72103,8375
790.5,294048,161438,23066
790.6,147824,94604,8501
790.7,0,0,0
790.8,0,0,0
790.9,0,0,0
791,0,0,0
791.1,0,0,0
791.2,0,0,0
791.3,0,0,0
791.4,0,0,0
791.5,0,0,0
791.6,0,0,0
791.7,0,0,0
791.8,0,0,0
791.9,0,0,0
792,0,0,0
792.1,0,0,0
792.2,0,0,0
792.3,0,0,0
792.4,0,0,0
792.5,0,0,0
792.6,0,0,0
792.7,0,0,0
792.8,0,0,0
792.9,0,0,0
793,0,0,0
793.1,0,0,0
793.2,0,0,0
793.3,0,0,0
793.4,0,0,0
793.5,0,0,0
793.6,0,0,0
793.7,0,0,0
793.8,0,0,0
793.9,0,0,0
794,0,0,0
794.1,0,0,0
794.2,0,0,0
794.3,0,0,0
794.4,119234,74331,7350
794.5,300367,165229,24138
794.6,138636,90272,7975
794.7,0,0,0
794.8,0,0,0
794.9,0,0,0
795,0,0,0
795.1,0,0,0
795.2,0,0,0
795.3,0,0,0
795.4,0,0,0
795.5,0,0,0
795.6,0,0,0
795.7,0,0,0
795.8,0,0,0
795.9,0,0,0
796,0,0,0
796.1,0,0,0
796.2,0,0,0
796.3,0,0,0
796.4,0,0,0
796.5,0,0,0
796.6,0,0,0
796.7,0,0,0
796.8,0,0,0
796.9,0,0,0
797,0,0,0
797.1,0,0,0
797.2,0,0,0
797.3,0,0,0
797.4,92818,64756,4941
797.5,240628,142238,17671
797.6,224565,122420,17187
797.7,0,0,0
797.8,0,0,0
797.9,0,0,0
798,0,0,0
798.1,0,0,0
798.2,0,0,0
798.3,0,0,0
798.4,0,0,0
798.5,0,0,0
798.6,0,0,0
798.7,0,0,0
798.8,0,0,0
798.9,0,0,0
799,0,0,0
799.1,0,0,0
799.2,0,0,0
799.3,0,0,0
799.4,0,0,0
799.5,0,0,0
799.6,0,0,0
799.7,0,0,0
799.8,0,0,0
799.9,0,0,0
800,0,0,0
800.1,0,0,0
800.2,0,0,0
800.3,0,0,0
800.4,0,0,0
800.5,0,0,0
800.6,0,0,0
800.7,0,0,0
800.8,0,0,0
800.9,0,0,0
801,0,0,0
801.1,0,0,0
801.2,0,0,0
801.3,0,0,0
801.4,86124,61625,4582
801.5,197912,126272,12984
801.6,74759,28264,6906
801.7,105394,51940,11012
801.8,99884,65132,4886
801.9,1825,666,0
802,0,0,0
802.1,0,0,0
802.2,0,0,0
802.3,0,0,0
802.4,0,0,0
802.5,0,0,0
802.6,0,0,0
802.7,0,0,0
802.8,0,0,0
802.9,0,0,0
803,0,0,0
803.1,0,0,0
803.2,0,0,0
803.3,0,0,0
803.4,0,0,0
803.5,0,0,0
803.6,0,0,0
803.7,0,0,0
803.8,0,0,0
803.9,0,0,0
804,0,0,0
804.1,0,0,0
804.2,0,0,0
804.3,0,0,0
804.4,108216,70646,6979
804.5,298378,164948,23208
804.6,149625,94536,9209
804.7,0,0,0
804.8,0,0,0
804.9,0,0,0
805,0,0,0
805.1,0,0,0
805.2,0,0,0
805.3,0,0,0
805.4,0,0,0
805.5,0,0,0
805.6,0,0,0
805.7,0,0,0
805.8,0,0,0
805.9,0,0,0
806,0,0,0
806.1,0,0,0
806.2,0,0,0
806.3,0,0,0
806.4,0,0,0
806.5,0,0,0
806.6,0,0,0
806.7,0,0,0
806.8,0,0,0
806.9,0,0,0
807,0,0,0
807.1,0,0,0
807.2,0,0,0
807.3,0,0,0
807.4,0,0,0
807.5,0,0,0
807.6,0,0,0
807.7,0,0,0
807.8,0,0,0
807.9,0,0,0
808,0,0,0
808.1,0,0,0
808.2,0,0,0
808.3,0,0,0
808.4,104424,68973,6396
808.5,288860,159889,22447
808.6,162447,99736,10633
808.7,0,0,0
808.8,0,0,0
808.9,0,0,0
809,0,0,0
809.1,0,0,0
809.2,0,0,0
809.3,0,0,0
809.4,0,0,0
809.5,0,0,0
809.6,0,0,0
809.7,0,0,0
809.8,0,0,0
809.9,0,0,0
810,0,0,0
810.1,0,0,0
810.2,0,0,0
810.3,0,0,0
810.4,0,0,0
810.5,0,0,0
810.6,0,0,0
810.7,0,0,0
810.8,0,0,0
810.9,0,0,0
811,0,0,0
811.1,0,0,0
811.2,0,0,0
811.3,0,0,0
811.4,0,0,0
811.5,0,0,0
811.6,0,0,0
811.7,0,0,0
811.8,0,0,0
811.9,0,0,0
812,0,0,0
812.1,0,0,0
812.2,0,0,0
812.3,0,0,0
812.4,100023,66861,6334
812.5,303253,163979,24030
812.6,151484,96785,8588
812.7,0,0,0
812.8,0,0,0
812.9,0,0,0
813,0,0,0
813.1,0,0,0
813.2,0,0,0
813.3,0,0,0
813.4,0,0,0
813.5,0,0,0
813.6,0,0,0
813.7,0,0,0
813.8,0,0,0
813.9,0,0,0
814,0,0,0
814.1,0,0,0
814.2,0,0,0
814.3,0,0,0
814.4,0,0,0
814.5,0,0,0
814.6,0,0,0
814.7,0,0,0
814.8,0,0,0
814.9,0,0,0
815,0,0,0
815.1,0,0,0
815.2,0,0,0
815.3,0,0,0
815.4,0,0,0
815.5,0,0,0
815.6,0,0,0
815.7,0,0,0
815.8,0,0,0
815.9,0,0,0
816,0,0,0
816.1,0,0,0
816.2,0,0,0
816.3,0,0,0
816.4,99819,67066,5975
816.5,295364,162297,23934
816.6,162185,100355,9821
816.7,0,0,0
816.8,0,0,0
816.9,0,0,0
817,0,0,0
817.1,0,0,0
817.2,0,0,0
817.3,0,0,0
817.4,0,0,0
817.5,0,0,0
817.6,0,0,0
817.7,0,0,0
817.8,0,0,0
817.9,0,0,0
818,0,0,0
818.1,0,0,0
818.2,0,0,0
818.3,0,0,0
818.4,0,0,0
818.5,0,0,0
818.6,0,0,0
818.7,0,0,0
818.8,0,0,0
818.9,0,0,0
819,0,0,0
819.1,0,0,0
819.2,0,0,0
819.3,0,0,0
819.4,90812,63788,4877
819.5,284308,157892,22714
819.6,188472,111441,12601
819.7,0,0,0
819.8,0,0,0
819.9,0,0,0
820,0,0,0
820.1,0,0,0
820.2,0,0,0
820.3,0,0,0
820.4,0,0,0
820.5,0,0,0
820.6,0,0,0
820.7,0,0,0
820.8,0,0,0
820.9,0,0,0
821,0,0,0
821.1,0,0,0
821.2,0,0,0
821.3,0,0,0
821.4,0,0,0
821.5,0,0,0
821.6,0,0,0
821.7,0,0,0
821.8,0,0,0
821.9,0,0,0
822,0,0,0
822.1,0,0,0
822.2,0,0,0
822.3,0,0,0
822.4,0,0,0
822.5,0,0,0
822.6,0,0,0
822.7,0,0,0
822.8,0,0,0
822.9,0,0,0
823,0,0,0
823.1,0,0,0
823.2,0,0,0
823.3,0,0,0
823.4,87297,61631,4502
823.5,286651,158294,22847
823.6,181610,108756,11932
823.7,0,0,0
823.8,0,0,0
823.9,0,0,0
824,0,0,0
824.1,0,0,0
824.2,0,0,0
824.3,0,0,0
824.4,0,0,0
824.5,0,0,0
824.6,0,0,0
824.7,0,0,0
824.8,0,0,0
824.9,0,0,0
825,0,0,0
825.1,0,0,0
825.2,0,0,0
825.3,0,0,0
825.4,0,0,0
825.5,0,0,0
825.6,0,0,0
825.7,0,0,0
825.8,0,0,0
825.9,0,0,0
826,0,0,0
826.1,0,0,0
826.2,0,0,0
826.3,0,0,0
826.4,0,0,0
826.5,0,0,0
826.6,0,0,0
826.7,0,0,0
826.8,0,0,0
826.9,0,0,0
827,0,0,0
827.1,0,0,0
827.2,0,0,0
827.3,0,0,0
827.4,0,0,0
827.5,0,0,0
827.6,0,0,0
827.7,0,0,0
827.8,0,0,0
827.9,0,0,0
828,0,0,0
828.1,0,0,0
828.2,0,0,0
828.3,0,0,0
828.4,0,0,0
828.5,0,0,0
828.6,0,0,0
828.7,0,0,0
828.8,0,0,0
828.9,0,0,0
829,0,0,0
829.1,0,0,0
829.2,0,0,0
829.3,0,0,0
829.4,84468,61536,4539
829.5,288988,160564,22489
829.6,163556,92078,11757
829.7,27521,19922,1352
829.8,0,0,0
829.9,0,0,0
830,0,0,0
830.1,0,0,0
830.2,0,0,0
830.3,0,0,0
830.4,0,0,0
830.5,0,0,0
830.6,0,0,0
830.7,0,0,0
830.8,0,0,0
830.9,0,0,0
831,0,0,0
831.1,0,0,0
831.2,0,0,0
831.3,0,0,0
831.4,0,0,0
831.5,0,0,0
831.6,0,0,0
831.7,0,0,0
831.8,0,0,0
831.9,0,0,0
832,0,0,0
832.1,0,0,0
832.2,0,0,0
832.3,0,0,0
832.4,0,0,0
832.5,0,0,0
832.6,0,0,0
832.7,0,0,0
832.8,0,0,0
832.9,0,0,0
833,0,0,0
833.1,0,0,0
833.2,0,0,0
833.3,0,0,0
833.4,84373,62183,4812
833.5,289017,158570,21165
833.6,184941,109086,13955
833.7,0,0,0
833.8,0,0,0
833.9,0,0,0
834,0,0,0
834.1,0,0,0
834.2,0,0,0
834.3,0,0,0
834.4,0,0,0
834.5,0,0,0
834.6,0,0,0
834.7,0,0,0
